anime_title	nodeDescript	speaker	line_count
35	epTitle	Turtle	62
35	epTitle	Mista	17
35	epTitle	Nara	25
35	epTitle	No_one_can_escap,Op subs	4
35	epTitle	Dia	51
35	epTitle	Crunch,Sfx	19
35	epTitle	Trish	50
35	epTitle	B*llet	6
35	epTitle	Three	1
35	epTitle	One	2
35	epTitle	Dog	1
35	epTitle	Baby	1
35	epTitle	Five	1
35	epTitle	Seven	2
35	epTitle	Narancia	2
35	epTitle	Sign	2
35	epTitle	Crunch,Trish	1
35	epTitle	Guy	2
