anime_title	nodeDescript	speaker	line_count
33	epTitle	Bruno	51
33	epTitle	Dopp	60
33	epTitle	Driver	1
33	epTitle	Trish	8
33	epTitle	Crunch,Sfx	4
33	epTitle	Mista	3
33	epTitle	Boss	50
33	epTitle	Sign	2
33	epTitle	Pol	58
33	epTitle	Both	1
33	epTitle	Dia	42
