25	epTitle	Trish	106
25	epTitle	Spice	43
25	epTitle	Sign	3
25	epTitle	Bruno	33
25	epTitle	Abba	23
25	epTitle	Spicy	1
25	epTitle	Diavolo	30
25	epTitle	Lady	7
